,Season,Year,City,Sport,Discipline,Athlete,Code,Gender,Event,Medal,Country
229,summer,1900,Paris,Archery,Archery,"SERRURIER, Auguste",FRA,Men,Sur La Perche À La Pyramide,Silver,France
230,summer,1900,Paris,Athletics,Athletics,"ROWLEY, Stanley",AUS,Men,100M,Bronze,Australia
231,summer,1900,Paris,Athletics,Athletics,"JARVIS, Francis",USA,Men,100M,Gold,United States
232,summer,1900,Paris,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,100M,Silver,United States
233,summer,1900,Paris,Athletics,Athletics,"MOLONEY, Frederick",USA,Men,110M Hurdles,Bronze,United States
234,summer,1900,Paris,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,Men,110M Hurdles,Gold,United States
235,summer,1900,Paris,Athletics,Athletics,"MCLEAN, John",USA,Men,110M Hurdles,Silver,United States
236,summer,1900,Paris,Athletics,Athletics,"BRAY, John",USA,Men,1500M,Bronze,United States
237,summer,1900,Paris,Athletics,Athletics,"BENNETT, Charles",GBR,Men,1500M,Gold,United Kingdom
238,summer,1900,Paris,Athletics,Athletics,"DELOGE, Henri",FRA,Men,1500M,Silver,France
239,summer,1900,Paris,Athletics,Athletics,"ROWLEY, Stanley",AUS,Men,200M,Bronze,Australia
240,summer,1900,Paris,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,200M,Gold,United States
241,summer,1900,Paris,Athletics,Athletics,"PRITCHARD, Norman",IND,Men,200M,Silver,India
242,summer,1900,Paris,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,200M Hurdles,Bronze,United States
243,summer,1900,Paris,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,Men,200M Hurdles,Gold,United States
244,summer,1900,Paris,Athletics,Athletics,"PRITCHARD, Norman",IND,Men,200M Hurdles,Silver,India
245,summer,1900,Paris,Athletics,Athletics,"CHASTANIE, Jacques",FRA,Men,3000M Steeplechase,Bronze,France
246,summer,1900,Paris,Athletics,Athletics,"ORTON, George",CAN,Men,3000M Steeplechase,Gold,Canada
247,summer,1900,Paris,Athletics,Athletics,"ROBINSON, Sidney",GBR,Men,3000M Steeplechase,Silver,United Kingdom
248,summer,1900,Paris,Athletics,Athletics,"ROBINSON, Sidney",GBR,Men,4000M Steeplechase,Bronze,United Kingdom
249,summer,1900,Paris,Athletics,Athletics,"RIMMER, John",GBR,Men,4000M Steeplechase,Gold,United Kingdom
250,summer,1900,Paris,Athletics,Athletics,"BENNETT, Charles",GBR,Men,4000M Steeplechase,Silver,United Kingdom
251,summer,1900,Paris,Athletics,Athletics,"SCHULTZ, Ernst",DEN,Men,400M,Bronze,Denmark
252,summer,1900,Paris,Athletics,Athletics,"LONG, Maxwell W.Maxey",USA,Men,400M,Gold,United States
253,summer,1900,Paris,Athletics,Athletics,"HOLLAND, William",USA,Men,400M,Silver,United States
254,summer,1900,Paris,Athletics,Athletics,"ORTON, George",CAN,Men,400M Hurdles,Bronze,Canada
255,summer,1900,Paris,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,400M Hurdles,Gold,United States
256,summer,1900,Paris,Athletics,Athletics,"TAUZIN, Henri",FRA,Men,400M Hurdles,Silver,France
257,summer,1900,Paris,Athletics,Athletics,"BENNETT, Charles",ZZX,Men,5000M Team,Gold,Mixed teams
258,summer,1900,Paris,Athletics,Athletics,"RIMMER, John",ZZX,Men,5000M Team,Gold,Mixed teams
259,summer,1900,Paris,Athletics,Athletics,"ROBINSON, Sidney",ZZX,Men,5000M Team,Gold,Mixed teams
260,summer,1900,Paris,Athletics,Athletics,"ROWLEY, Stanley",ZZX,Men,5000M Team,Gold,Mixed teams
261,summer,1900,Paris,Athletics,Athletics,"TYSOE, Alfred",ZZX,Men,5000M Team,Gold,Mixed teams
262,summer,1900,Paris,Athletics,Athletics,"CASTANET, André",FRA,Men,5000M Team,Silver,France
263,summer,1900,Paris,Athletics,Athletics,"CHAMPOUDRY, Michel",FRA,Men,5000M Team,Silver,France
264,summer,1900,Paris,Athletics,Athletics,"CHASTANIE, Jacques",FRA,Men,5000M Team,Silver,France
265,summer,1900,Paris,Athletics,Athletics,"DELOGE, Henri",FRA,Men,5000M Team,Silver,France
266,summer,1900,Paris,Athletics,Athletics,"RAGUENEAU, Gaston",FRA,Men,5000M Team,Silver,France
267,summer,1900,Paris,Athletics,Athletics,"ROWLEY, Stanley",AUS,Men,60M,Bronze,Australia
268,summer,1900,Paris,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,Men,60M,Gold,United States
269,summer,1900,Paris,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,60M,Silver,United States
270,summer,1900,Paris,Athletics,Athletics,"HALL, David",USA,Men,800M,Bronze,United States
271,summer,1900,Paris,Athletics,Athletics,"TYSOE, Alfred",GBR,Men,800M,Gold,United Kingdom
272,summer,1900,Paris,Athletics,Athletics,"CREGAN, John",USA,Men,800M,Silver,United States
273,summer,1900,Paris,Athletics,Athletics,"SHELDON, Richard",USA,Men,Discus Throw,Bronze,United States
274,summer,1900,Paris,Athletics,Athletics,"BAUER, Rudolf",HUN,Men,Discus Throw,Gold,Hungary
275,summer,1900,Paris,Athletics,Athletics,"JANDA, Frantisek",BOH,Men,Discus Throw,Silver,Bohemia
276,summer,1900,Paris,Athletics,Athletics,"MCCRACKEN, Josiah",USA,Men,Hammer Throw,Bronze,United States
277,summer,1900,Paris,Athletics,Athletics,"FLANAGAN, John Jesus",USA,Men,Hammer Throw,Gold,United States
278,summer,1900,Paris,Athletics,Athletics,"HARE, Thomas Truxton",USA,Men,Hammer Throw,Silver,United States
279,summer,1900,Paris,Athletics,Athletics,"GÖNCZY, Lajos",HUN,Men,High Jump,Bronze,Hungary
280,summer,1900,Paris,Athletics,Athletics,"BAXTER, Irving",USA,Men,High Jump,Gold,United States
281,summer,1900,Paris,Athletics,Athletics,"LEAHY, Patrick Joseph",GBR,Men,High Jump,Silver,United Kingdom
282,summer,1900,Paris,Athletics,Athletics,"SHELDON, Lewis Pendleton",USA,Men,"High Jump, Standing",Bronze,United States
283,summer,1900,Paris,Athletics,Athletics,"EWRY, Ray",USA,Men,"High Jump, Standing",Gold,United States
284,summer,1900,Paris,Athletics,Athletics,"BAXTER, Irving",USA,Men,"High Jump, Standing",Silver,United States
285,summer,1900,Paris,Athletics,Athletics,"LEAHY, Patrick Joseph",GBR,Men,Long Jump,Bronze,United Kingdom
286,summer,1900,Paris,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,Men,Long Jump,Gold,United States
287,summer,1900,Paris,Athletics,Athletics,"PRINSTEIN, Meyer",USA,Men,Long Jump,Silver,United States
288,summer,1900,Paris,Athletics,Athletics,"TORCHEBOEUF, Emile",FRA,Men,"Long Jump, Standing",Bronze,France
289,summer,1900,Paris,Athletics,Athletics,"EWRY, Ray",USA,Men,"Long Jump, Standing",Gold,United States
290,summer,1900,Paris,Athletics,Athletics,"BAXTER, Irving",USA,Men,"Long Jump, Standing",Silver,United States
291,summer,1900,Paris,Athletics,Athletics,"FAST, Ernst",SWE,Men,Marathon,Bronze,Sweden
292,summer,1900,Paris,Athletics,Athletics,"THEATO, Michel",FRA,Men,Marathon,Gold,France
293,summer,1900,Paris,Athletics,Athletics,"CHAMPION, Emile",FRA,Men,Marathon,Silver,France
294,summer,1900,Paris,Athletics,Athletics,"ANDERSEN, Carl Albert",NOR,Men,Pole Vault,Bronze,Norway
295,summer,1900,Paris,Athletics,Athletics,"BAXTER, Irving",USA,Men,Pole Vault,Gold,United States
296,summer,1900,Paris,Athletics,Athletics,"COLKETT, Meredith Bright",USA,Men,Pole Vault,Silver,United States
297,summer,1900,Paris,Athletics,Athletics,"GARRETT, Robert",USA,Men,Shot Put,Bronze,United States
298,summer,1900,Paris,Athletics,Athletics,"SHELDON, Richard",USA,Men,Shot Put,Gold,United States
299,summer,1900,Paris,Athletics,Athletics,"MCCRACKEN, Josiah",USA,Men,Shot Put,Silver,United States
300,summer,1900,Paris,Athletics,Athletics,"SHELDON, Lewis Pendleton",USA,Men,Triple Jump,Bronze,United States
301,summer,1900,Paris,Athletics,Athletics,"PRINSTEIN, Meyer",USA,Men,Triple Jump,Gold,United States
302,summer,1900,Paris,Athletics,Athletics,"CONNOLLY, James",USA,Men,Triple Jump,Silver,United States
303,summer,1900,Paris,Athletics,Athletics,"GARRETT, Robert",USA,Men,"Triple Jump, Standing",Bronze,United States
304,summer,1900,Paris,Athletics,Athletics,"EWRY, Ray",USA,Men,"Triple Jump, Standing",Gold,United States
305,summer,1900,Paris,Athletics,Athletics,"BAXTER, Irving",USA,Men,"Triple Jump, Standing",Silver,United States
306,summer,1900,Paris,Basque Pelota,Basque Pelota,"De AMEZOLA y ASPIZUA, José",ESP,Men,Cesta Punta,Gold,Spain
307,summer,1900,Paris,Basque Pelota,Basque Pelota,"VILLOTA BAQUIOLA, Francisco",ESP,Men,Cesta Punta,Gold,Spain
308,summer,1900,Paris,Basque Pelota,Basque Pelota,"DURQUETTY, Maurice",FRA,Men,Cesta Punta,Silver,France
309,summer,1900,Paris,Basque Pelota,Basque Pelota,ETCHEGARAY,FRA,Men,Cesta Punta,Silver,France
310,summer,1900,Paris,Cricket,Cricket,"BEACHCROFT, Charles",GBR,Men,Cricket,Gold,United Kingdom
311,summer,1900,Paris,Cricket,Cricket,"BIRKETT, Arthur Ernest",GBR,Men,Cricket,Gold,United Kingdom
312,summer,1900,Paris,Cricket,Cricket,"BOWERMAN, Alfred James",GBR,Men,Cricket,Gold,United Kingdom
313,summer,1900,Paris,Cricket,Cricket,"BUCKLEY, George John",GBR,Men,Cricket,Gold,United Kingdom
314,summer,1900,Paris,Cricket,Cricket,"BURCHELL, Francis Romulus",GBR,Men,Cricket,Gold,United Kingdom
315,summer,1900,Paris,Cricket,Cricket,"CHRISTIAN, Frederick William",GBR,Men,Cricket,Gold,United Kingdom
316,summer,1900,Paris,Cricket,Cricket,"CORNER, Harry Richard",GBR,Men,Cricket,Gold,United Kingdom
317,summer,1900,Paris,Cricket,Cricket,"CUMING, Frederick Wlliam",GBR,Men,Cricket,Gold,United Kingdom
318,summer,1900,Paris,Cricket,Cricket,"DONNE, William Stephen",GBR,Men,Cricket,Gold,United Kingdom
319,summer,1900,Paris,Cricket,Cricket,"POWLESLAND, Alfred James",GBR,Men,Cricket,Gold,United Kingdom
320,summer,1900,Paris,Cricket,Cricket,"SYMES, John",GBR,Men,Cricket,Gold,United Kingdom
321,summer,1900,Paris,Cricket,Cricket,"TOLLER, Montagu Henry",GBR,Men,Cricket,Gold,United Kingdom
322,summer,1900,Paris,Cricket,Cricket,"ANDERSON, W.",FRA,Men,Cricket,Silver,France
323,summer,1900,Paris,Cricket,Cricket,"ATTRILL, W.T.",FRA,Men,Cricket,Silver,France
324,summer,1900,Paris,Cricket,Cricket,"BRAID, J.",FRA,Men,Cricket,Silver,France
325,summer,1900,Paris,Cricket,Cricket,"BROWNING, W.",FRA,Men,Cricket,Silver,France
326,summer,1900,Paris,Cricket,Cricket,"HORNE, R.",FRA,Men,Cricket,Silver,France
327,summer,1900,Paris,Cricket,Cricket,"JORDAN, T.H.",FRA,Men,Cricket,Silver,France
328,summer,1900,Paris,Cricket,Cricket,"MCEVOY, A.",FRA,Men,Cricket,Silver,France
329,summer,1900,Paris,Cricket,Cricket,"ROBINSON, D.",FRA,Men,Cricket,Silver,France
330,summer,1900,Paris,Cricket,Cricket,"ROQUES, F.",FRA,Men,Cricket,Silver,France
331,summer,1900,Paris,Cricket,Cricket,"SCHNEIDAU, A.J.",FRA,Men,Cricket,Silver,France
332,summer,1900,Paris,Cricket,Cricket,"TERRY, Henry John",FRA,Men,Cricket,Silver,France
333,summer,1900,Paris,Cricket,Cricket,"TOMALIN, P.H.",FRA,Men,Cricket,Silver,France
334,summer,1900,Paris,Croquet,Croquet,AUMOITTE,FRA,Men,Double,Gold,France
335,summer,1900,Paris,Croquet,Croquet,JOHIN,FRA,Men,Double,Gold,France
336,summer,1900,Paris,Croquet,Croquet,WAYDELICH,FRA,Men,Individual 1 Ball,Bronze,France
337,summer,1900,Paris,Croquet,Croquet,AUMOITTE,FRA,Men,Individual 1 Ball,Gold,France
338,summer,1900,Paris,Croquet,Croquet,JOHIN,FRA,Men,Individual 1 Ball,Silver,France
339,summer,1900,Paris,Croquet,Croquet,SAUTREAU,FRA,Men,Individual 2 Balls,Bronze,France
340,summer,1900,Paris,Croquet,Croquet,WAYDELICH,FRA,Men,Individual 2 Balls,Gold,France
341,summer,1900,Paris,Croquet,Croquet,VIGNEROT,FRA,Men,Individual 2 Balls,Silver,France
342,summer,1900,Paris,Cycling,Cycling Track,"DAUMAIN, .....",FRA,Men,25 Kilometres,Bronze,France
343,summer,1900,Paris,Cycling,Cycling Track,"BASTIEN, Louis",FRA,Men,25 Kilometres,Gold,France
344,summer,1900,Paris,Cycling,Cycling Track,"HILDEBRAND, Louis",FRA,Men,25 Kilometres,Silver,France
345,summer,1900,Paris,Cycling,Cycling Track,"LAKE, John Henry",USA,Men,Sprint Indivual,Bronze,United States
346,summer,1900,Paris,Cycling,Cycling Track,"TAILLANDIER, Georges",FRA,Men,Sprint Indivual,Gold,France
347,summer,1900,Paris,Cycling,Cycling Track,"SANZ, Fernand",FRA,Men,Sprint Indivual,Silver,France
348,summer,1900,Paris,Equestrian,Jumping,"VAN DE POELE, Georges",BEL,Men,High Jump,Bronze,Belgium
349,summer,1900,Paris,Equestrian,Jumping,"GARDERES, Dominique Maximien",FRA,Men,High Jump,Gold,France
350,summer,1900,Paris,Equestrian,Jumping,"TRISSINO, Gian Giorgio",ITA,Men,High Jump,Gold,Italy
351,summer,1900,Paris,Equestrian,Jumping,"DE CHAMPSAVIN, Louis",FRA,Men,Individual,Bronze,France
352,summer,1900,Paris,Equestrian,Jumping,"HAEGEMAN, Aimé",BEL,Men,Individual,Gold,Belgium
353,summer,1900,Paris,Equestrian,Jumping,"VAN DE POELE, Georges",BEL,Men,Individual,Silver,Belgium
354,summer,1900,Paris,Equestrian,Jumping,DE BELLEGARDE,FRA,Men,Long Jump Individual,Bronze,France
355,summer,1900,Paris,Equestrian,Jumping,"VAN LANGHENDONCK, Constant",BEL,Men,Long Jump Individual,Gold,Belgium
356,summer,1900,Paris,Equestrian,Jumping,"TRISSINO, Gian Giorgio",ITA,Men,Long Jump Individual,Silver,Italy
357,summer,1900,Paris,Fencing,Fencing,"SEE, Léon",FRA,Men,Épée Individual,Bronze,France
358,summer,1900,Paris,Fencing,Fencing,"FONST, Ramon",CUB,Men,Épée Individual,Gold,Cuba
359,summer,1900,Paris,Fencing,Fencing,"PERREE, Louis",FRA,Men,Épée Individual,Silver,France
360,summer,1900,Paris,Fencing,Fencing,"SEE, Léon",FRA,Men,"Épée, Amateurs And Masters",Bronze,France
361,summer,1900,Paris,Fencing,Fencing,"AYAT, Albert",FRA,Men,"Épée, Amateurs And Masters",Gold,France
362,summer,1900,Paris,Fencing,Fencing,"FONST, Ramon",CUB,Men,"Épée, Amateurs And Masters",Silver,Cuba
363,summer,1900,Paris,Fencing,Fencing,"LAURENT, Henri",FRA,Men,"Épée, Masters",Bronze,France
364,summer,1900,Paris,Fencing,Fencing,"AYAT, Albert",FRA,Men,"Épée, Masters",Gold,France
365,summer,1900,Paris,Fencing,Fencing,"BOUGNOL, Emile",FRA,Men,"Épée, Masters",Silver,France
366,summer,1900,Paris,Fencing,Fencing,"BOULENGER, Marcel Jacques",FRA,Men,Foil Individual,Bronze,France
367,summer,1900,Paris,Fencing,Fencing,"COSTE, Emile",FRA,Men,Foil Individual,Gold,France
368,summer,1900,Paris,Fencing,Fencing,"MASSON, Henri",FRA,Men,Foil Individual,Silver,France
369,summer,1900,Paris,Fencing,Fencing,"MIMIAGUE, Jean-Baptiste",FRA,Men,"Foil, Masters",Bronze,France
370,summer,1900,Paris,Fencing,Fencing,"MERIGNAC, Lucien",FRA,Men,"Foil, Masters",Gold,France
371,summer,1900,Paris,Fencing,Fencing,"KIRCHHOFFER, Alphonse",FRA,Men,"Foil, Masters",Silver,France
372,summer,1900,Paris,Fencing,Fencing,"FLESCH, Siegfried",AUT,Men,Sabre Individual,Bronze,Austria
373,summer,1900,Paris,Fencing,Fencing,"DE LA FALAISE, Georges",FRA,Men,Sabre Individual,Gold,France
374,summer,1900,Paris,Fencing,Fencing,"THIEBAUT, Léon",FRA,Men,Sabre Individual,Silver,France
375,summer,1900,Paris,Fencing,Fencing,"NERALIC, Milan",AUT,Men,"Sabre, Masters",Bronze,Austria
376,summer,1900,Paris,Fencing,Fencing,"CONTE, Antonio",ITA,Men,"Sabre, Masters",Gold,Italy
377,summer,1900,Paris,Fencing,Fencing,"SANTELLI, Italo",ITA,Men,"Sabre, Masters",Silver,Italy
378,summer,1900,Paris,Football,Football,"DELBECQUE, Albert",BEL,Men,Football,Bronze,Belgium
379,summer,1900,Paris,Football,Football,"KELECOM, R.",BEL,Men,Football,Bronze,Belgium
380,summer,1900,Paris,Football,Football,"LEBOUTTE, Marcel",BEL,Men,Football,Bronze,Belgium
381,summer,1900,Paris,Football,Football,LONDOT,BEL,Men,Football,Bronze,Belgium
382,summer,1900,Paris,Football,Football,"MOREAU, Ernest",BEL,Men,Football,Bronze,Belgium
383,summer,1900,Paris,Football,Football,"NEEFS, E.",BEL,Men,Football,Bronze,Belgium
384,summer,1900,Paris,Football,Football,"PELGRIMS, Georges",BEL,Men,Football,Bronze,Belgium
385,summer,1900,Paris,Football,Football,"RENIER, Alphonse",BEL,Men,Football,Bronze,Belgium
386,summer,1900,Paris,Football,Football,"SPANNOGHE, E.",BEL,Men,Football,Bronze,Belgium
387,summer,1900,Paris,Football,Football,"THORNTON, Erich",BEL,Men,Football,Bronze,Belgium
388,summer,1900,Paris,Football,Football,VAN HEUCKELUM,BEL,Men,Football,Bronze,Belgium
389,summer,1900,Paris,Football,Football,"BUCKENHAM, Claude Percy",GBR,Men,Football,Gold,United Kingdom
390,summer,1900,Paris,Football,Football,"BURRIDGE, T.E.",GBR,Men,Football,Gold,United Kingdom
391,summer,1900,Paris,Football,Football,"CHALK, Alfred Ernest",GBR,Men,Football,Gold,United Kingdom
392,summer,1900,Paris,Football,Football,"GROSLING, William Sullivan",GBR,Men,Football,Gold,United Kingdom
393,summer,1900,Paris,Football,Football,"HASLAM, A.",GBR,Men,Football,Gold,United Kingdom
394,summer,1900,Paris,Football,Football,"JONES, J.H.",GBR,Men,Football,Gold,United Kingdom
395,summer,1900,Paris,Football,Football,"NICHOLAS, J.",GBR,Men,Football,Gold,United Kingdom
396,summer,1900,Paris,Football,Football,"QUASH, William Francis",GBR,Men,Football,Gold,United Kingdom
397,summer,1900,Paris,Football,Football,"SPACKMAN, F.G.",GBR,Men,Football,Gold,United Kingdom
398,summer,1900,Paris,Football,Football,"TURNER, R.R.",GBR,Men,Football,Gold,United Kingdom
399,summer,1900,Paris,Football,Football,"ZEALLEY, James Edward",GBR,Men,Football,Gold,United Kingdom
400,summer,1900,Paris,Football,Football,"ALLEMANE, Pierre",FRA,Men,Football,Silver,France
401,summer,1900,Paris,Football,Football,BACH,FRA,Men,Football,Silver,France
402,summer,1900,Paris,Football,Football,"BLOCH, Jean",FRA,Men,Football,Silver,France
403,summer,1900,Paris,Football,Football,"CANELLE, Fernand",FRA,Men,Football,Silver,France
404,summer,1900,Paris,Football,Football,DUPARC,FRA,Men,Football,Silver,France
405,summer,1900,Paris,Football,Football,FRAYSSE,FRA,Men,Football,Silver,France
406,summer,1900,Paris,Football,Football,GAILLARD,FRA,Men,Football,Silver,France
407,summer,1900,Paris,Football,Football,"GARNIER, René",FRA,Men,Football,Silver,France
408,summer,1900,Paris,Football,Football,GRANDJEAN,FRA,Men,Football,Silver,France
409,summer,1900,Paris,Football,Football,HUTEAU,FRA,Men,Football,Silver,France
410,summer,1900,Paris,Football,Football,LAMBERT,FRA,Men,Football,Silver,France
411,summer,1900,Paris,Football,Football,MACAIRE,FRA,Men,Football,Silver,France
412,summer,1900,Paris,Football,Football,PELTIER,FRA,Men,Football,Silver,France
413,summer,1900,Paris,Golf,Golf,"ROBERTSON, David Donaldson",GBR,Men,Individual,Bronze,United Kingdom
414,summer,1900,Paris,Golf,Golf,"SANDS, Charles Edward",USA,Men,Individual,Gold,United States
415,summer,1900,Paris,Golf,Golf,"RUTHERFORD, Walter",GBR,Men,Individual,Silver,United Kingdom
416,summer,1900,Paris,Golf,Golf,"PRATT, Daria",USA,Women,Individual,Bronze,United States
417,summer,1900,Paris,Golf,Golf,"ABBOTT, Margaret Ives",USA,Women,Individual,Gold,United States
418,summer,1900,Paris,Golf,Golf,"WHITTIER, Pauline",USA,Women,Individual,Silver,United States
419,summer,1900,Paris,Gymnastics,Artistic G.,"DEMANET, Lucien",FRA,Men,Individual All-Round,Bronze,France
420,summer,1900,Paris,Gymnastics,Artistic G.,"SANDRAS, Gustave",FRA,Men,Individual All-Round,Gold,France
421,summer,1900,Paris,Gymnastics,Artistic G.,"BAS, Noël",FRA,Men,Individual All-Round,Silver,France
422,summer,1900,Paris,Polo,Polo,"BOUSSOD, Jean",ZZX,Men,Polo,Bronze,Mixed teams
423,summer,1900,Paris,Polo,Polo,"DUC DE BISACCIA, Louis",ZZX,Men,Polo,Bronze,Mixed teams
424,summer,1900,Paris,Polo,Polo,"FAUQUET LEMAITRE, A.",ZZX,Men,Polo,Bronze,Mixed teams
425,summer,1900,Paris,Polo,Polo,"RAOUL-DUVAL, Maurice",ZZX,Men,Polo,Bronze,Mixed teams
426,summer,1900,Paris,Polo,Polo,"DALY, Dennis",ZZX,Men,Polo,Gold,Mixed teams
427,summer,1900,Paris,Polo,Polo,"KEENE, Foxhall Parker",ZZX,Men,Polo,Gold,Mixed teams
428,summer,1900,Paris,Polo,Polo,"MACKEY, Frank Jay",ZZX,Men,Polo,Gold,Mixed teams
429,summer,1900,Paris,Polo,Polo,"RAWLINSON, Alfred",ZZX,Men,Polo,Gold,Mixed teams
430,summer,1900,Paris,Polo,Polo,"BUCKMASTER, Walter Selby",ZZX,Men,Polo,Silver,Mixed teams
431,summer,1900,Paris,Polo,Polo,"COMTE DE MADRE, José Pierre M.J.",ZZX,Men,Polo,Silver,Mixed teams
432,summer,1900,Paris,Polo,Polo,"FREAKE, Frederick Maitland",ZZX,Men,Polo,Silver,Mixed teams
433,summer,1900,Paris,Polo,Polo,"MCCREERY, Walter Adolph",ZZX,Men,Polo,Silver,Mixed teams
434,summer,1900,Paris,Rowing,Rowing,"BRANDT, Francois Antoine",NED,Men,Eight With Coxswain (8+),Bronze,Netherlands
435,summer,1900,Paris,Rowing,Rowing,"BROCKMANN, Hermanus Gerardus",NED,Men,Eight With Coxswain (8+),Bronze,Netherlands
436,summer,1900,Paris,Rowing,Rowing,"KLEIN, Roelof",NED,Men,Eight With Coxswain (8+),Bronze,Netherlands
437,summer,1900,Paris,Rowing,Rowing,"LEEGSTRA, Ruud Gerbens",NED,Men,Eight With Coxswain (8+),Bronze,Netherlands
438,summer,1900,Paris,Rowing,Rowing,"MIDDELBERG, Walter",NED,Men,Eight With Coxswain (8+),Bronze,Netherlands
439,summer,1900,Paris,Rowing,Rowing,"OFFERHAUS, Hendrik Karel",NED,Men,Eight With Coxswain (8+),Bronze,Netherlands
440,summer,1900,Paris,Rowing,Rowing,"THIJSSEN, Walter",NED,Men,Eight With Coxswain (8+),Bronze,Netherlands
441,summer,1900,Paris,Rowing,Rowing,"TROMP, Henricus",NED,Men,Eight With Coxswain (8+),Bronze,Netherlands
442,summer,1900,Paris,Rowing,Rowing,"VAN DIJK, Johannes Wilhelmus Maria",NED,Men,Eight With Coxswain (8+),Bronze,Netherlands
443,summer,1900,Paris,Rowing,Rowing,"ABELL, Louis",USA,Men,Eight With Coxswain (8+),Gold,United States
444,summer,1900,Paris,Rowing,Rowing,"CARR, William",USA,Men,Eight With Coxswain (8+),Gold,United States
445,summer,1900,Paris,Rowing,Rowing,"DEBAECKE, Harry",USA,Men,Eight With Coxswain (8+),Gold,United States
446,summer,1900,Paris,Rowing,Rowing,"EXLEY, John",USA,Men,Eight With Coxswain (8+),Gold,United States
447,summer,1900,Paris,Rowing,Rowing,"GEIGER, John",USA,Men,Eight With Coxswain (8+),Gold,United States
448,summer,1900,Paris,Rowing,Rowing,"HEDLEY, Edward",USA,Men,Eight With Coxswain (8+),Gold,United States
449,summer,1900,Paris,Rowing,Rowing,"JUVENAL, James",USA,Men,Eight With Coxswain (8+),Gold,United States
450,summer,1900,Paris,Rowing,Rowing,"LOCKWOOD, Roscoe",USA,Men,Eight With Coxswain (8+),Gold,United States
451,summer,1900,Paris,Rowing,Rowing,"MARSH, Edward",USA,Men,Eight With Coxswain (8+),Gold,United States
452,summer,1900,Paris,Rowing,Rowing,"BRUGGEMAN, Prospère",BEL,Men,Eight With Coxswain (8+),Silver,Belgium
453,summer,1900,Paris,Rowing,Rowing,"DE BISSCHOP, Jules",BEL,Men,Eight With Coxswain (8+),Silver,Belgium
454,summer,1900,Paris,Rowing,Rowing,"DE COCK, Oscar",BEL,Men,Eight With Coxswain (8+),Silver,Belgium
455,summer,1900,Paris,Rowing,Rowing,"DE SOMVILLE, Oscar Charles",BEL,Men,Eight With Coxswain (8+),Silver,Belgium
456,summer,1900,Paris,Rowing,Rowing,"HEMELSOET, Maurice",BEL,Men,Eight With Coxswain (8+),Silver,Belgium
457,summer,1900,Paris,Rowing,Rowing,"ODBERG, Frank",BEL,Men,Eight With Coxswain (8+),Silver,Belgium
458,summer,1900,Paris,Rowing,Rowing,"VAN CROMBRUGGHE, Marcel Lucien",BEL,Men,Eight With Coxswain (8+),Silver,Belgium
